location_id,latitude,longitude,date,month,season,hour,outdoor_temperature_C,wind_speed_mps,thermal_mass_MJ_m3K,insulation_r_value_m2K_W,glazing,GHI_W_m2,best_shelter_material,indoor_temperature_C
LAD-062,33.096,75.670,2025-06-11,6,Summer,21,3.690,3.340,2.593,5.762,0.348,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.030
LAD-062,33.096,75.670,2025-06-11,6,Summer,22,3.330,3.230,2.689,5.001,0.484,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.610
LAD-062,33.096,75.670,2025-06-11,6,Summer,23,0.760,4.290,2.916,5.201,0.467,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.660
LAD-063,34.935,78.124,2025-06-12,6,Summer,0,-1.330,2.620,2.681,4.996,0.419,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.150
LAD-063,34.935,78.124,2025-06-12,6,Summer,1,-0.540,1.670,2.391,2.616,0.512,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.360
LAD-063,34.935,78.124,2025-06-12,6,Summer,2,-1.170,2.660,2.344,6.541,0.396,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.930
LAD-063,34.935,78.124,2025-06-12,6,Summer,3,-1.310,1.410,2.165,3.681,0.501,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.750
LAD-063,34.935,78.124,2025-06-12,6,Summer,4,-0.290,1.610,2.192,5.514,0.459,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.150
LAD-063,34.935,78.124,2025-06-12,6,Summer,5,1.250,1.920,2.299,3.349,0.484,11.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.070
LAD-063,34.935,78.124,2025-06-12,6,Summer,6,3.010,1.850,1.896,4.751,0.322,10.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.820
LAD-063,34.935,78.124,2025-06-12,6,Summer,7,4.480,1.870,2.546,3.216,0.324,179.900,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,19.010
LAD-063,34.935,78.124,2025-06-12,6,Summer,8,7.760,1.640,2.209,4.728,0.490,298.700,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.080
LAD-063,34.935,78.124,2025-06-12,6,Summer,9,8.370,1.890,2.045,5.351,0.444,537.100,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.920
LAD-063,34.935,78.124,2025-06-12,6,Summer,10,11.630,1.460,2.343,3.314,0.484,524.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.840
LAD-063,34.935,78.124,2025-06-12,6,Summer,11,15.380,1.470,2.259,5.167,0.524,566.400,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,25.730
LAD-063,34.935,78.124,2025-06-12,6,Summer,12,14.810,1.350,2.532,4.764,0.552,611.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.360
LAD-063,34.935,78.124,2025-06-12,6,Summer,13,16.140,1.520,2.226,4.749,0.589,661.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,27.230
LAD-063,34.935,78.124,2025-06-12,6,Summer,14,16.960,2.270,2.328,4.417,0.495,656.300,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.160
LAD-063,34.935,78.124,2025-06-12,6,Summer,15,15.700,2.890,2.407,4.225,0.394,524.200,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.480
LAD-063,34.935,78.124,2025-06-12,6,Summer,16,15.520,3.390,1.839,4.855,0.367,358.400,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.810
LAD-063,34.935,78.124,2025-06-12,6,Summer,17,13.730,3.610,2.424,5.077,0.215,201.400,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.440
LAD-063,34.935,78.124,2025-06-12,6,Summer,18,11.980,4.180,2.605,5.228,0.464,11.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.550
LAD-063,34.935,78.124,2025-06-12,6,Summer,19,8.040,3.570,2.769,5.634,0.475,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.470
LAD-063,34.935,78.124,2025-06-12,6,Summer,20,7.640,5.210,2.714,2.471,0.446,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.600
LAD-063,34.935,78.124,2025-06-12,6,Summer,21,3.700,4.170,2.238,3.833,0.544,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.490
LAD-063,34.935,78.124,2025-06-12,6,Summer,22,1.960,3.130,1.856,3.975,0.311,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.080
LAD-063,34.935,78.124,2025-06-12,6,Summer,23,0.880,3.130,2.021,4.844,0.252,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.660
LAD-064,33.377,76.535,2025-06-13,6,Summer,0,-0.050,3.100,1.639,3.055,0.435,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.000
LAD-064,33.377,76.535,2025-06-13,6,Summer,1,-1.470,1.610,2.412,3.210,0.519,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.640
LAD-064,33.377,76.535,2025-06-13,6,Summer,2,-1.090,1.940,2.068,3.007,0.435,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.230
LAD-064,33.377,76.535,2025-06-13,6,Summer,3,-0.090,1.390,2.396,4.873,0.229,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.930
LAD-064,33.377,76.535,2025-06-13,6,Summer,4,0.590,2.880,2.233,4.025,0.402,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.270
LAD-064,33.377,76.535,2025-06-13,6,Summer,5,1.300,1.640,2.247,4.671,0.543,9.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.880
LAD-064,33.377,76.535,2025-06-13,6,Summer,6,2.930,1.650,2.549,6.121,0.369,11.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.230
LAD-064,33.377,76.535,2025-06-13,6,Summer,7,5.250,2.250,2.379,3.675,0.455,162.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.500
LAD-064,33.377,76.535,2025-06-13,6,Summer,8,8.630,1.470,2.190,5.321,0.541,328.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.000
LAD-064,33.377,76.535,2025-06-13,6,Summer,9,10.230,1.530,1.999,2.839,0.398,546.900,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,20.850
LAD-064,33.377,76.535,2025-06-13,6,Summer,10,12.850,2.400,2.173,3.544,0.611,653.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.480
LAD-064,33.377,76.535,2025-06-13,6,Summer,11,14.350,1.220,1.898,4.908,0.449,716.600,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,25.740
LAD-064,33.377,76.535,2025-06-13,6,Summer,12,15.160,2.210,2.255,4.427,0.537,656.900,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.380
LAD-064,33.377,76.535,2025-06-13,6,Summer,13,17.270,2.070,2.303,5.605,0.550,601.100,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.680
LAD-064,33.377,76.535,2025-06-13,6,Summer,14,17.820,2.800,2.571,3.255,0.536,645.600,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.360
LAD-064,33.377,76.535,2025-06-13,6,Summer,15,16.400,2.730,2.396,4.059,0.378,475.300,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.310
LAD-064,33.377,76.535,2025-06-13,6,Summer,16,15.940,2.790,1.954,5.706,0.524,353.300,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.910
LAD-064,33.377,76.535,2025-06-13,6,Summer,17,14.690,3.620,2.413,4.234,0.495,158.700,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.420
LAD-064,33.377,76.535,2025-06-13,6,Summer,18,11.620,5.100,2.293,5.838,0.491,9.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.550
LAD-064,33.377,76.535,2025-06-13,6,Summer,19,9.510,4.600,2.171,5.804,0.468,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.220
LAD-064,33.377,76.535,2025-06-13,6,Summer,20,8.590,3.660,2.528,4.696,0.395,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.860
LAD-064,33.377,76.535,2025-06-13,6,Summer,21,4.150,3.550,2.298,5.880,0.499,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.890
LAD-064,33.377,76.535,2025-06-13,6,Summer,22,2.130,3.160,2.532,6.755,0.512,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.490
LAD-064,33.377,76.535,2025-06-13,6,Summer,23,0.590,5.750,2.495,6.647,0.298,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.180
LAD-065,33.127,76.167,2025-06-14,6,Summer,0,0.630,2.840,2.511,4.600,0.357,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.920
LAD-065,33.127,76.167,2025-06-14,6,Summer,1,-0.880,2.240,2.977,6.191,0.362,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.340
LAD-065,33.127,76.167,2025-06-14,6,Summer,2,-0.540,1.750,2.330,5.434,0.334,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.200
LAD-065,33.127,76.167,2025-06-14,6,Summer,3,-1.870,2.150,2.249,4.439,0.243,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.280
LAD-065,33.127,76.167,2025-06-14,6,Summer,4,-0.730,1.710,2.182,6.385,0.383,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.710
LAD-065,33.127,76.167,2025-06-14,6,Summer,5,1.640,1.850,2.334,4.190,0.325,11.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.680
LAD-065,33.127,76.167,2025-06-14,6,Summer,6,4.060,1.630,1.988,2.319,0.504,8.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.630
LAD-065,33.127,76.167,2025-06-14,6,Summer,7,6.050,1.480,2.376,3.342,0.452,150.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.380
LAD-065,33.127,76.167,2025-06-14,6,Summer,8,7.190,2.050,2.047,4.931,0.484,363.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.500
LAD-065,33.127,76.167,2025-06-14,6,Summer,9,9.610,1.460,1.984,3.223,0.548,476.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.400
LAD-065,33.127,76.167,2025-06-14,6,Summer,10,12.240,1.750,2.473,3.576,0.437,612.900,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,24.350
LAD-065,33.127,76.167,2025-06-14,6,Summer,11,14.650,1.490,2.205,2.751,0.428,579.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,21.620
LAD-065,33.127,76.167,2025-06-14,6,Summer,12,15.320,2.560,2.338,4.141,0.491,653.000,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,25.790
LAD-065,33.127,76.167,2025-06-14,6,Summer,13,15.720,1.920,1.933,2.662,0.320,615.800,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.730
LAD-065,33.127,76.167,2025-06-14,6,Summer,14,17.320,3.250,2.358,4.864,0.644,579.400,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,27.150
LAD-065,33.127,76.167,2025-06-14,6,Summer,15,16.260,3.010,2.238,4.723,0.341,506.000,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.360
LAD-065,33.127,76.167,2025-06-14,6,Summer,16,14.790,3.510,2.244,4.539,0.353,388.400,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.870
LAD-065,33.127,76.167,2025-06-14,6,Summer,17,13.640,3.910,2.670,6.639,0.521,166.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,22.170
LAD-065,33.127,76.167,2025-06-14,6,Summer,18,12.120,3.810,2.054,4.425,0.472,11.200,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,19.540
LAD-065,33.127,76.167,2025-06-14,6,Summer,19,10.330,5.500,2.190,2.659,0.580,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.740
LAD-065,33.127,76.167,2025-06-14,6,Summer,20,8.130,4.670,2.553,3.491,0.630,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.110
LAD-065,33.127,76.167,2025-06-14,6,Summer,21,5.990,3.240,2.226,4.017,0.459,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.950
LAD-065,33.127,76.167,2025-06-14,6,Summer,22,3.040,3.260,2.721,3.152,0.622,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.460
LAD-065,33.127,76.167,2025-06-14,6,Summer,23,2.040,2.520,2.475,6.300,0.310,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.160
LAD-066,33.991,78.442,2025-06-15,6,Summer,0,-0.480,2.720,2.449,5.445,0.421,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.320
LAD-066,33.991,78.442,2025-06-15,6,Summer,1,-1.510,1.980,2.239,4.593,0.532,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.420
LAD-066,33.991,78.442,2025-06-15,6,Summer,2,-1.110,1.790,2.385,6.681,0.245,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.090
LAD-066,33.991,78.442,2025-06-15,6,Summer,3,-2.010,1.580,2.458,4.955,0.372,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.840
LAD-066,33.991,78.442,2025-06-15,6,Summer,4,0.020,3.000,2.019,4.977,0.358,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.650
LAD-066,33.991,78.442,2025-06-15,6,Summer,5,1.520,1.410,2.084,2.946,0.257,9.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.640
LAD-066,33.991,78.442,2025-06-15,6,Summer,6,3.550,2.240,2.560,5.468,0.410,10.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.890
LAD-066,33.991,78.442,2025-06-15,6,Summer,7,6.140,1.750,2.410,6.052,0.455,207.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,21.240
LAD-066,33.991,78.442,2025-06-15,6,Summer,8,7.910,1.950,2.491,3.854,0.425,356.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,20.730
LAD-066,33.991,78.442,2025-06-15,6,Summer,9,10.840,2.460,2.087,4.721,0.406,428.600,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.840
LAD-066,33.991,78.442,2025-06-15,6,Summer,10,12.140,1.310,1.929,4.736,0.577,546.800,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,25.310
LAD-066,33.991,78.442,2025-06-15,6,Summer,11,14.950,1.370,2.006,3.577,0.273,679.900,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,20.910
LAD-066,33.991,78.442,2025-06-15,6,Summer,12,15.240,2.130,1.998,4.012,0.405,749.400,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,25.270
LAD-066,33.991,78.442,2025-06-15,6,Summer,13,16.660,1.300,2.554,5.026,0.300,616.600,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.830
LAD-066,33.991,78.442,2025-06-15,6,Summer,14,17.010,2.430,1.831,3.954,0.375,611.400,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.440
LAD-066,33.991,78.442,2025-06-15,6,Summer,15,17.740,3.150,2.581,5.103,0.200,404.900,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.090
LAD-066,33.991,78.442,2025-06-15,6,Summer,16,16.190,3.310,2.157,5.013,0.402,390.900,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,21.270
LAD-066,33.991,78.442,2025-06-15,6,Summer,17,14.120,3.370,2.222,3.377,0.216,159.800,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,19.670
LAD-066,33.991,78.442,2025-06-15,6,Summer,18,12.550,3.540,2.410,5.204,0.465,9.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.490
